테이블명,테이블 설명,모듈구분,시스템 테이블,컬렴명,컬렴설명,데이터 타입,NOT NULL,PK 여부,FK 여부,참조 테이블,참조 컬럼
BCV100,BC.거래처정보,NULL,,zip_cd,우편번호,Text,,,,,
BCV100,BC.거래처정보,NULL,,addr1,주소1,Text,,,,,
BCV100,BC.거래처정보,NULL,,addr2,주소2,Text,,,,,
BCV100,BC.거래처정보,NULL,,addr_prt,주소_인쇄용,Text,,,,,
BCV100,BC.거래처정보,NULL,,tel,대표전화,Text,,,,,
BCV100,BC.거래처정보,NULL,,fax,대표Fax,Text,,,,,
BCV100,BC.거래처정보,NULL,,homepage,HomePage,Text,,,,,
BCV100,BC.거래처정보,NULL,,esero,전자계산서담당,Text,,,,,
BCV100,BC.거래처정보,NULL,,email,E,Text,,,,,
BCV100,BC.거래처정보,NULL,,etel,NULL,Text,,,,,
BCV100,BC.거래처정보,NULL,,main_cust,거래처본사/본점,Text,,,,,
BCV100,BC.거래처정보,NULL,,biz_no,사업자등록번호,Text,,,,,
BCV100,BC.거래처정보,NULL,,biz_type,업태_인쇄용,Combo,,,,,
BCV100,BC.거래처정보,NULL,,biz_kind,업종_인쇄용,Text,,,,,
BCV100,BC.거래처정보,NULL,,ceo_nm,대표자명,Text,,,,,
BCV100,BC.거래처정보,NULL,,sales_amt,매출액,Decimal,,,,,
BCV100,BC.거래처정보,NULL,,emp_cnt,종업원수,Int,,,,,
BCV100,BC.거래처정보,NULL,,items,거래품목,Text,,,,,
BCV100,BC.거래처정보,NULL,,acct_yn,계좌개설,Check,,,,,
BCV100,BC.거래처정보,NULL,,day_bc,전기지급일,Combo,,,,,
BCV100,BC.거래처정보,NULL,,pay_bc,지급구분,Combo,,,,,
BCV100,BC.거래처정보,NULL,,tax_no,세무서코드,Text,,,,,
BCV100,BC.거래처정보,NULL,,bank_cd,은행코드,Text,,,,,
BCV100,BC.거래처정보,NULL,,acct_nm,예금주,Text,,,,,
BCV100,BC.거래처정보,NULL,,acct_no,주거래계좌번호,Text,,,,,
BCV100,BC.거래처정보,NULL,,co_no,NULL,Text,,,,,
BCV100,BC.거래처정보,NULL,,use_yn,거래여부,Check,,,,,
BCV100,BC.거래처정보,NULL,,rpt_bc,거래명세서유형,Combo,,,,,
BCV100,BC.거래처정보,NULL,,insp_bc,검사구분,Combo,,,,,
BCV100,BC.거래처정보,NULL,,exch_bc,환율적용기준,Combo,,,,,
BCV100,BC.거래처정보,NULL,,emp_no,담당자사번,Text,,,,,
BCV100,BC.거래처정보,NULL,,rmks,설명,Text,,,,,
BCV100,BC.거래처정보,NULL,,cid,생성자,Int,,,,,
BCV100,BC.거래처정보,NULL,,cdt,생성일,Date,,,,,
BCV100,BC.거래처정보,NULL,,mid,수정자,Int,,,,,
BCV100,BC.거래처정보,NULL,,mdt,수정일,Date,,,,,
BCV110,BC.거래처변경이력,NULL,,cust_cd,거래처코드,Text,1,1,,,
BCV110,BC.거래처변경이력,NULL,,chg_dt,변경일자,Date,1,1,,,
BCV110,BC.거래처변경이력,NULL,,rmks,변경내용,Text,,,,,
BCV110,BC.거래처변경이력,NULL,,cust_nm,거래처명,Text,,,,,
BCV110,BC.거래처변경이력,NULL,,prt_nm,거래처명_인쇄용,Text,,,,,
BCV110,BC.거래처변경이력,NULL,,cust_enm,영문명,Text,,,,,
BCV110,BC.거래처변경이력,NULL,,biz_no,사업자번호,Text,,,,,
BCV110,BC.거래처변경이력,NULL,,biz_type,업태_인쇄용,Combo,,,,,
BCV110,BC.거래처변경이력,NULL,,biz_kind,업종_인쇄용,Text,,,,,
BCV110,BC.거래처변경이력,NULL,,ceo_nm,대표자명,Text,,,,,
BCV110,BC.거래처변경이력,NULL,,zip_cd,우편번호,Text,,,,,
BCV110,BC.거래처변경이력,NULL,,addr1,주소1,Text,,,,,
BCV110,BC.거래처변경이력,NULL,,addr2,주소2,Text,,,,,
BCV110,BC.거래처변경이력,NULL,,addr_prt,주소_인쇄용,Text,,,,,
BCV110,BC.거래처변경이력,NULL,,cid,생성자,Int,,,,,
BCV110,BC.거래처변경이력,NULL,,cdt,생성일,Date,,,,,
BCV110,BC.거래처변경이력,NULL,,mid,수정자,Int,,,,,
BCV110,BC.거래처변경이력,NULL,,mdt,수정일,Date,,,,,
BCV120,BC.거래처계좌이력,NULL,,cust_cd,거래처코드,Text,1,1,,,
BCV120,BC.거래처계좌이력,NULL,,acct_no,계좌번호,Text,1,1,,,
BCV120,BC.거래처계좌이력,NULL,,sq_no,순번,Int,,,,,
BCV120,BC.거래처계좌이력,NULL,,acct_nm,예금주,Text,,,,,
BCV120,BC.거래처계좌이력,NULL,,bank_cd,은행코드,Text,,,,,
BCV120,BC.거래처계좌이력,NULL,,acct_bc,계좌구분 BC:BC529,Combo,,,,,
BCV120,BC.거래처계좌이력,NULL,,bas_yn,기본여부,Check,,,,,
BCV120,BC.거래처계좌이력,NULL,,del_yn,삭제여부,Check,,,,,
BCV120,BC.거래처계좌이력,NULL,,rmks,비고,Text,,,,,
BCV120,BC.거래처계좌이력,NULL,,cid,생성자,Int,,,,,
BCV120,BC.거래처계좌이력,NULL,,cdt,생성일,Date,,,,,
BCV120,BC.거래처계좌이력,NULL,,mid,수정자,Int,,,,,
BCV120,BC.거래처계좌이력,NULL,,mdt,수정일,Date,,,,,
BCV130,BC.거래처사원정보,NULL,,reg_id,등록ID,Int,1,1,,,
BCV130,BC.거래처사원정보,NULL,,sq_no,순번,Int,,,,,
BCV130,BC.거래처사원정보,NULL,,nm,성명,Text,,,,,
BCV130,BC.거래처사원정보,NULL,,cust_cd,거래처코드,Text,,,,,
BCV130,BC.거래처사원정보,NULL,,high,직위,Text,,,,,
BCV130,BC.거래처사원정보,NULL,,job,주요업무,Text,,,,,
BCV130,BC.거래처사원정보,NULL,,tel,회사전화,Text,,,,,
BCV130,BC.거래처사원정보,NULL,,mobile,핸드폰,Text,,,,,
BCV130,BC.거래처사원정보,NULL,,fax,Fax,Text,,,,,
BCV130,BC.거래처사원정보,NULL,,email,Email,Text,,,,,
BCV130,BC.거래처사원정보,NULL,,retr_yn,퇴사여부,Check,,,,,
BCV130,BC.거래처사원정보,NULL,,rmks,비고,Text,,,,,
BCV130,BC.거래처사원정보,NULL,,cid,생성자,Int,,,,,
BCV130,BC.거래처사원정보,NULL,,cdt,생성일,Date,,,,,
BCV130,BC.거래처사원정보,NULL,,mid,수정자,Int,,,,,
BCV130,BC.거래처사원정보,NULL,,mdt,수정일,Date,,,,,
BCV150,BC.거래처담당자,NULL,,cust_cd,거래처코드,Text,1,1,,,
BCV150,BC.거래처담당자,NULL,,fac_cd,생산공장코드,Text,1,1,,,
BCV150,BC.거래처담당자,NULL,,emp_no1,담당자사번1,Text,,,,,
BCV150,BC.거래처담당자,NULL,,emp_no2,담당자사번2,Text,,,,,
BCV150,BC.거래처담당자,NULL,,emp_no3,담당자사번3,Text,,,,,
BCV150,BC.거래처담당자,NULL,,rmks,비고,Text,,,,,
BCV150,BC.거래처담당자,NULL,,cid,생성자,Int,,,,,
BCV150,BC.거래처담당자,NULL,,cdt,생성일,Date,,,,,
BCV150,BC.거래처담당자,NULL,,mid,수정자,Int,,,,,
BCV150,BC.거래처담당자,NULL,,mdt,수정일,Date,,,,,
BCW100,BC.창고코드,NULL,,wh_cd,창고코드,Text,1,1,,,
BCW100,BC.창고코드,NULL,,wh_nm,창고명,Text,,,,,
BCW100,BC.창고코드,NULL,,fac_cd,생산공장코드,Text,,,,,
BCW100,BC.창고코드,NULL,,mat_yn,자재창고여부,Check,,,,,
BCW100,BC.창고코드,NULL,,part_yn,구매창고여부,Check,,,,,
BCW100,BC.창고코드,NULL,,proc_yn,공정창고여부,Check,,,,,
BCW100,BC.창고코드,NULL,,prod_yn,제품창고여부,Check,,,,,
BCW100,BC.창고코드,NULL,,vmi_yn,가상창고여부,Check,,,,,
BCW100,BC.창고코드,NULL,,rtn_yn,출하반품,Check,,,,,
BCW100,BC.창고코드,NULL,,sal_yn,매출창고여부,Check,,,,,
BCW100,BC.창고코드,NULL,,sub_yn,외주창고여부,Check,,,,,
BCW100,BC.창고코드,NULL,,head_yn,본사창고여부,Check,,,,,
BCW100,BC.창고코드,NULL,,cust_cd,거래처코드,Text,,,,,
BCW100,BC.창고코드,NULL,,dept_cd,관리부서코드,Text,,,,,
BCW100,BC.창고코드,NULL,,disp_sq,조회순서,Int,,,,,
BCW100,BC.창고코드,NULL,,use_yn,사용여부,Check,,,,,
BCW100,BC.창고코드,NULL,,rmks,설명,Text,,,,,
BCW100,BC.창고코드,NULL,,cid,생성자,Int,,,,,
BCW100,BC.창고코드,NULL,,cdt,생성일,Date,,,,,
BCW100,BC.창고코드,NULL,,mid,수정자,Int,,,,,
BCW100,BC.창고코드,NULL,,mdt,수정일,Date,,,,,
BCW100L,BC.창고명(언어),NULL,,cd,창고코드,Text,1,1,,,
BCW100L,BC.창고명(언어),NULL,,nm1,창고명1,Text,1,,,,
BCW100L,BC.창고명(언어),NULL,,nm2,창고명2,Text,,,,,
BCW100L,BC.창고명(언어),NULL,,nm3,창고명3,Text,,,,,
BCW100L,BC.창고명(언어),NULL,,nm4,창고명4,Text,,,,,
BCW100L,BC.창고명(언어),NULL,,nm5,창고명5,Text,,,,,
BCW100L,BC.창고명(언어),NULL,,nm6,창고명6,Text,,,,,
BCZ100,BC.우편번호,NULL,,zip_id,우편번호ID,Int,1,1,,,
BCZ100,BC.우편번호,NULL,,zip_cd,우편번호,Text,1,,,,
BCZ100,BC.우편번호,NULL,,zip_nm,주소명,Text,,,,,
BCZ100,BC.우편번호,NULL,,area,광역시도,Text,,,,,
BCZ100,BC.우편번호,NULL,,city,시군구,Text,,,,,
BCZ100,BC.우편번호,NULL,,town,읍면동,Text,,,,,
BCZ100,BC.우편번호,NULL,,ri,리건물명,Text,,,,,
BCZ100,BC.우편번호,NULL,,do,도서,Text,,,,,
BCZ100,BC.우편번호,NULL,,cid,생성자,Int,,,,,
BCZ100,BC.우편번호,NULL,,mon,산,Text,,,,,
BCZ100,BC.우편번호,NULL,,fr_addr1,주번지(fr),Text,,,,,
BCZ100,BC.우편번호,NULL,,cdt,생성일,Date,,,,,
BCZ100,BC.우편번호,NULL,,fr_addr2,부번지(fr),Text,,,,,
BCZ100,BC.우편번호,NULL,,to_addr1,주번지(to),Text,,,,,
BCZ100,BC.우편번호,NULL,,to_addr2,부번지(to),Text,,,,,
BCZ100,BC.우편번호,NULL,,apt,아파트(건물),Text,,,,,
BCZ100,BC.우편번호,NULL,,fr_apt,아파트건물(fr),Text,,,,,
BCZ100,BC.우편번호,NULL,,to_apt,아파트건물(to),Text,,,,,
BCZ110,BC.학교코드,NULL,,sch_cd,학교코드,Int,1,1,,,
BCZ110,BC.학교코드,NULL,,sch_bc,학교구분,Combo,,,,,
BCZ110,BC.학교코드,NULL,,sch_nm,학교명,Text,,,,,
BCZ110,BC.학교코드,NULL,,addr,주소,Text,,,,,
BCZ110,BC.학교코드,NULL,,close_yn,폐교여부,Check,,,,,
BCZ110,BC.학교코드,NULL,,rmks,설명,Text,,,,,
BCZ110,BC.학교코드,NULL,,cid,생성자,Int,,,,,
BCZ110,BC.학교코드,NULL,,cdt,생성일,Date,,,,,
BCZ200,BC.환율정보,NULL,,std_dt,기준일자,Date,1,1,,,
BCZ200,BC.환율정보,NULL,,fr_cury_bc,기준통화코드,Combo,1,1,,,
BCZ200,BC.환율정보,NULL,,to_cury_bc,상대통화코드,Combo,1,1,,,
BCZ200,BC.환율정보,NULL,,ttm_rt,매매기준환율,Decimal,,,,,
BCZ200,BC.환율정보,NULL,,ttb_rt,전신매입,Decimal,,,,,
BCZ200,BC.환율정보,NULL,,tts_rt,전신매도,Decimal,,,,,
BCZ200,BC.환율정보,NULL,,cashb_rt,현금매입,Decimal,,,,,
BCZ200,BC.환율정보,NULL,,cases_rt,현금매도,Decimal,,,,,
BCZ200,BC.환율정보,NULL,,usd_rt,대미환산율,Decimal,,,,,
BCZ200,BC.환율정보,NULL,,ex_rt,연환가율10,Decimal,,,,,
BCZ200,BC.환율정보,NULL,,ex2_rt,연환가율90,Decimal,,,,,
BCZ200,BC.환율정보,NULL,,prev_avg,전월평균,Decimal,,,,,
BCZ200,BC.환율정보,NULL,,curr_avg,당월평균,Decimal,,,,,
BCZ200,BC.환율정보,NULL,,prev_rt,전일매매기준율,Decimal,,,,,
BCZ200,BC.환율정보,NULL,,rmks,설명,Text,,,,,
BCZ200,BC.환율정보,NULL,,cuid,생성자,Int,,,,,
BCZ200,BC.환율정보,NULL,,cdt,생성일,Date,,,,,
BCZ200,BC.환율정보,NULL,,muid,수정자,Int,,,,,
BCZ200,BC.환율정보,NULL,,mdt,수정일,Date,,,,,
CAE100,CA.사원별노무비,NULL,,wrk_mon,작업년월,Text,1,1,,,
CAE100,CA.사원별노무비,NULL,,co_cd,법인코드,Text,1,1,,,
CAE100,CA.사원별노무비,NULL,,emp_no,사번,Text,1,1,,,
CAE100,CA.사원별노무비,NULL,,acc_cd,계정코드,Text,1,1,,,
CAE100,CA.사원별노무비,NULL,,fac_cd,생산공장코드,Text,1,1,,,
CAE100,CA.사원별노무비,NULL,,wc_cd,작업장코드,Text,1,1,,,
CAE100,CA.사원별노무비,NULL,,itm_id,품목ID,Int,1,1,,,
CAE100,CA.사원별노무비,NULL,,prod_qty,생산량,Decimal,,,,,
CAE100,CA.사원별노무비,NULL,,prod_tm,투입시간,Decimal,,,,,
CAE100,CA.사원별노무비,NULL,,prod_rt,투입비율,Decimal,,,,,
CAE100,CA.사원별노무비,NULL,,amt1,직접노무비,Decimal,,,,,
CAE100,CA.사원별노무비,NULL,,amt2,간접노무비,Decimal,,,,,
CAE100,CA.사원별노무비,NULL,,amt,노무비계,Decimal,,,,,
CAE100,CA.사원별노무비,NULL,,pay_amt,배부대상액(배부대상),Decimal,,,,,
CAE100,CA.사원별노무비,NULL,,fix_amt,끝전보정금액,Decimal,,,,,
CAE100,CA.사원별노무비,NULL,,ent_id,등록ID,Int,1,,,,
CAE100,CA.사원별노무비,NULL,,cid,생성자,Int,,,,,
CAE100,CA.사원별노무비,NULL,,cdt,생성일,Date,,,,,
CAE500,CA.품목별노무비,NULL,,wrk_mon,기준년월,Text,1,1,,,
CAE500,CA.품목별노무비,NULL,,co_cd,법인코드,Text,1,1,,,
CAE500,CA.품목별노무비,NULL,,fac_cd,생산공장코드,Text,1,1,,,
CAE500,CA.품목별노무비,NULL,,itm_id,품목ID,Int,1,1,,,
CAE500,CA.품목별노무비,NULL,,prod_qty,생산량,Decimal,,,,,
CAE500,CA.품목별노무비,NULL,,prod_tm,투입시간,Decimal,,,,,
CAE500,CA.품목별노무비,NULL,,amt1,직접노무비,Decimal,,,,,
CAE500,CA.품목별노무비,NULL,,amt2,간접노무비,Decimal,,,,,
CAE500,CA.품목별노무비,NULL,,amt,노무비계,Decimal,,,,,
CAE500,CA.품목별노무비,NULL,,fix_amt,끝전보정금액,Decimal,,,,,
CAE500,CA.품목별노무비,NULL,,ent_id,등록ID,Int,1,,,,
CAE500,CA.품목별노무비,NULL,,cid,생성자,Int,,,,,
CAE500,CA.품목별노무비,NULL,,cdt,생성일,Date,,,,,
CAG100,CA.노무비집계,NULL,,wrk_mon,작업년월,Text,1,1,,,
CAG100,CA.노무비집계,NULL,,co_cd,법인코드,Text,1,1,,,
CAG100,CA.노무비집계,NULL,,dept_cd,부서코드,Text,1,1,,,
CAG100,CA.노무비집계,NULL,,acc_cd,계정코드,Text,1,1,,,
CAG100,CA.노무비집계,NULL,,cc_cd,원가부문코드,Text,,,,,
CAG100,CA.노무비집계,NULL,,amt,금액,Decimal,,,,,
CAG100,CA.노무비집계,NULL,,cid,생성자,Int,,,,,
CAG100,CA.노무비집계,NULL,,cdt,생성일,Date,,,,,
CAG100,CA.노무비집계,NULL,,mid,수정자,Int,,,,,
CAG100,CA.노무비집계,NULL,,mdt,수정일,Date,,,,,
CAG500,CA.경비집계,NULL,,wrk_mon,작업년월,Text,1,1,,,
CAG500,CA.경비집계,NULL,,co_cd,법인코드,Text,1,1,,,
CAG500,CA.경비집계,NULL,,dept_cd,부서코드,Text,1,1,,,
CAG500,CA.경비집계,NULL,,acc_cd,계정코드,Text,1,1,,,
CAG500,CA.경비집계,NULL,,cc_cd,원가부문코드,Text,,,,,
CAG500,CA.경비집계,NULL,,amt,금액,Decimal,,,,,
CAG500,CA.경비집계,NULL,,cid,생성자,Int,,,,,
CAG500,CA.경비집계,NULL,,cdt,생성일,Date,,,,,
CAG500,CA.경비집계,NULL,,mid,수정자,Int,,,,,
CAG500,CA.경비집계,NULL,,mdt,수정일,Date,,,,,
CAG700,CA.감가상각비집계,NULL,,wrk_mon,작업년월,Text,1,1,,,
CAG700,CA.감가상각비집계,NULL,,co_cd,법인코드,Text,1,1,,,
CAG700,CA.감가상각비집계,NULL,,dept_cd,부서코드,Text,1,1,,,
CAG700,CA.감가상각비집계,NULL,,acc_cd,계정코드,Text,1,1,,,
CAG700,CA.감가상각비집계,NULL,,cc_cd,원가부문코드,Text,,,,,
CAG700,CA.감가상각비집계,NULL,,amt,금액,Decimal,,,,,
CAG700,CA.감가상각비집계,NULL,,cid,생성자,Int,,,,,
CAG700,CA.감가상각비집계,NULL,,cdt,생성일,Date,,,,,
CAG700,CA.감가상각비집계,NULL,,mid,수정자,Int,,,,,
CAG700,CA.감가상각비집계,NULL,,mdt,수정일,Date,,,,,
CAG750,CA.장비별상각비,NULL,,wrk_mon,작업년월,Text,1,1,,,
CAG750,CA.장비별상각비,NULL,,co_cd,법인코드,Text,1,1,,,
CAG750,CA.장비별상각비,NULL,,ast_no,자산번호,Text,1,1,,,
CAG750,CA.장비별상각비,NULL,,fac_cd,공장코드,Text,,,,,
CAG750,CA.장비별상각비,NULL,,prc_cd,공정코드,Text,,,,,
CAG750,CA.장비별상각비,NULL,,wc_cd,작업장코드,Text,,,,,
CAG750,CA.장비별상각비,NULL,,dept_cd,부서코드,Text,,,,,
CAG750,CA.장비별상각비,NULL,,cc_cd,원가부문코드,Text,,,,,
CAG750,CA.장비별상각비,NULL,,amt,금액,Decimal,,,,,
CAG750,CA.장비별상각비,NULL,,cid,생성자,Int,,,,,
CAG750,CA.장비별상각비,NULL,,cdt,생성일,Date,,,,,
CAG750,CA.장비별상각비,NULL,,mid,수정자,Int,,,,,
CAG750,CA.장비별상각비,NULL,,mdt,수정일,Date,,,,,
CAH100,CA.품목별투입공수,NULL,,wrk_mon,기준년월,Text,1,1,,,
CAH100,CA.품목별투입공수,NULL,,co_cd,법인코드,Text,1,1,,,
CAH100,CA.품목별투입공수,NULL,,fac_cd,공장코드,Text,1,1,,,
CAH100,CA.품목별투입공수,NULL,,prc_cd,공정코드,Text,1,1,,,
CAH100,CA.품목별투입공수,NULL,,wc_cd,작업장코드,Text,1,1,,,
CAH100,CA.품목별투입공수,NULL,,itm_id,품목ID,Int,1,1,,,
CAH100,CA.품목별투입공수,NULL,,wrk_mh,투입공수,Decimal,,,,,
CAH100,CA.품목별투입공수,NULL,,cid,생성자,Int,,,,,
CAH100,CA.품목별투입공수,NULL,,cdt,생성일,Date,,,,,
CAH100,CA.품목별투입공수,NULL,,mid,수정자,Int,,,,,
CAH100,CA.품목별투입공수,NULL,,mdt,수정일,Date,,,,,
CAM100,CA.품목수불부,NULL,,wrk_mon,작업년월,Text,1,1,,,
CAM100,CA.품목수불부,NULL,,co_cd,법인코드,Text,1,1,,,
CAM100,CA.품목수불부,NULL,,fac_cd,공장코드,Text,1,1,,,
CAM100,CA.품목수불부,NULL,,itm_id,품목ID,Int,1,1,,,
CAM100,CA.품목수불부,NULL,,itm_bc,품목구분,Combo,,,,,
CAM100,CA.품목수불부,NULL,,bas_qty,기초수량,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,bas_up,기초단가,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,bas_amt,기초금액,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,in_qty,입고수량,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,in_up,입고단가,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,in_amt,입고금액,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,out_qty,출고수량,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,out_up,출고단가,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,out_amt,출고금액,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,end_qty,재고수량,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,end_up,재고단가,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,end_amt,재고금액,Decimal,,,,,
CAM100,CA.품목수불부,NULL,,cid,생성자,Int,,,,,
CAM100,CA.품목수불부,NULL,,cdt,생성일,Date,,,,,
CAM100_YH,CA.원자재수불부,NULL,,wrk_mon,작업년월,Text,1,1,,,
CAM100_YH,CA.원자재수불부,NULL,,co_cd,법인코드,Text,1,1,,,
CAM100_YH,CA.원자재수불부,NULL,,fac_cd,공장코드,Text,1,1,,,
CAM100_YH,CA.원자재수불부,NULL,,itm_id,품목ID,Int,1,1,,,
CAM100_YH,CA.원자재수불부,NULL,,itm_bc,품목구분,Combo,,,,,
CAM100_YH,CA.원자재수불부,NULL,,bas_qty,기초수량,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,bas_up,기초단가,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,bas_amt,기초금액,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,in_qty,입고수량,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,in_up,입고단가,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,in_amt,입고금액,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,out_qty,출고수량,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,out_up,출고단가,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,out_amt,출고금액,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,end_qty,재고수량,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,end_up,재고단가,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,end_amt,재고금액,Decimal,,,,,
CAM100_YH,CA.원자재수불부,NULL,,cid,생성자,Int,,,,,
CAM100_YH,CA.원자재수불부,NULL,,cdt,생성일,Date,,,,,
CAM100_YH,CA.원자재수불부,NULL,,step,NULL,Int,,,,,
CAM200,CA.유형수불부,NULL,,wrk_mon,작업년월,Text,1,1,,,
CAM200,CA.유형수불부,NULL,,co_cd,법인코드,Text,1,1,,,
CAM200,CA.유형수불부,NULL,,fac_cd,공장코드,Text,1,1,,,
CAM200,CA.유형수불부,NULL,,itm_id,품목ID,Int,1,1,,,
CAM200,CA.유형수불부,NULL,,io_kd,입출구분,Combo,1,1,,,
CAM200,CA.유형수불부,NULL,,io_bc,수불구분,Combo,1,1,,,
CAM200,CA.유형수불부,NULL,,qty,수량,Decimal,,,,,
CAM200,CA.유형수불부,NULL,,up,단가,Decimal,,,,,
CAM200,CA.유형수불부,NULL,,amt,금액,Decimal,,,,,
CAM200,CA.유형수불부,NULL,,cid,생성자,Int,,,,,
CAM200,CA.유형수불부,NULL,,cdt,생성일,Date,,,,,
CAM200_YH,CA.재공품명세서,회계,,wrk_mon,작업년월,Text,1,1,,,
CAM200_YH,CA.재공품명세서,회계,,co_cd,법인코드,Text,1,1,,,
CAM200_YH,CA.재공품명세서,회계,,fac_cd,공장코드,Text,1,1,,,
CAM200_YH,CA.재공품명세서,회계,,itm_id,품목ID,Int,1,1,,,
CAM200_YH,CA.재공품명세서,회계,,itm_bc,품목구분,Combo,,,,,
CAM200_YH,CA.재공품명세서,회계,,end_qty,재고수량,Decimal,,,,,
CAM200_YH,CA.재공품명세서,회계,,wgt,단중,Decimal,,,,,
CAM200_YH,CA.재공품명세서,회계,,tot_wgt,총중량,Decimal,,,,,
CAM200_YH,CA.재공품명세서,회계,,mat_up,원재료단가,Decimal,,,,,
CAM200_YH,CA.재공품명세서,회계,,mat_amt,재료비배부액,Decimal,,,,,
CAM200_YH,CA.재공품명세서,회계,,labor_amt,노무비배부액,Decimal,,,,,
CAM200_YH,CA.재공품명세서,회계,,cost_amt,가공비배부액,Decimal,,,,,
CAM200_YH,CA.재공품명세서,회계,,end_up,재고단가,Decimal,,,,,
CAM200_YH,CA.재공품명세서,회계,,end_amt,재고금액,Decimal,,,,,
CAM200_YH,CA.재공품명세서,회계,,cid,생성자,Int,,,,,
CAM200_YH,CA.재공품명세서,회계,,cdt,생성일,Date,,,,,
CAM200_YH,CA.재공품명세서,회계,,step,단계,Int,,,,,
CAM300_YH,CA.제품수불부,회계,,wrk_mon,작업년월,Text,1,1,,,
CAM300_YH,CA.제품수불부,회계,,co_cd,법인코드,Text,1,1,,,
CAM300_YH,CA.제품수불부,회계,,fac_cd,공장코드,Text,1,1,,,
CAM300_YH,CA.제품수불부,회계,,itm_id,품목ID,Int,1,1,,,
CAM300_YH,CA.제품수불부,회계,,itm_bc,품목구분,Combo,,,,,
CAM300_YH,CA.제품수불부,회계,,bas_qty,기초수량,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,bas_up,기초단가,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,bas_amt,기초금액,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,in_qty,입고수량,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,in_up,입고단가,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,in_amt,입고금액,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,out_qty,출고수량,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,out_up,출고단가,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,out_amt,출고금액,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,end_qty,재고수량,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,end_up,재고단가,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,end_amt,재고금액,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,sal_up,매출단가,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,calc_val1,등가계수,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,calc_val2,적수,Decimal,,,,,
CAM300_YH,CA.제품수불부,회계,,cid,생성자,Int,,,,,
